uid,model_id,gemd_type,context
c1043a7d-7d6f-487f-9c01-3c389615d1bb,3,measurement_run,"{""conditions"": [], ""file_links"": [], ""material"": {""id"": ""3cf00af2-a1e6-4883-bedb-0b07e87c5f6c"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""FoilThickness3"", ""notes"": null, ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""FoilThickness3"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""c79a0aa5-be57-49c1-ae95-e0461c55c9e0"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""nominal"": 103.0, ""type"": ""nominal_real"", ""units"": ""micrometer""}}], ""source"": {""performed_by"": ""DiMarco"", ""performed_date"": ""01/27/2022"", ""type"": ""performed_source""}, ""spec"": null, ""tags"": [], ""type"": ""measurement_run"", ""uids"": {""auto"": ""c1043a7d-7d6f-487f-9c01-3c389615d1bb""}}"
47a9d5ee-b391-4c99-a935-a972ae8ffb94,3,measurement_run,"{""conditions"": [], ""file_links"": [], ""material"": {""id"": ""ea82a9d5-32f7-4954-b565-0e7e9f9f8c7d"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""SpacerInnerDiameter"", ""notes"": null, ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""SpacerInnerDiameter"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""ddc6deb1-7024-40c9-8aed-4f51c277157d"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""nominal"": 1.1, ""type"": ""nominal_real"", ""units"": ""millimeter""}}], ""source"": {""performed_by"": ""Lim"", ""performed_date"": ""06/10/2022"", ""type"": ""performed_source""}, ""spec"": null, ""tags"": [], ""type"": ""measurement_run"", ""uids"": {""auto"": ""47a9d5ee-b391-4c99-a935-a972ae8ffb94""}}"
5f434743-6873-4b46-88a5-d39b1f65d8cb,3,measurement_run,"{""conditions"": [], ""file_links"": [], ""material"": {""id"": ""ef6e1ebd-6fc8-44a4-9375-009b76fdccde"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""SampleDiameter"", ""notes"": null, ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""SampleDiameter"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""76884662-f071-4c42-ab8d-539774bbbc73"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""nominal"": 3.0, ""type"": ""nominal_real"", ""units"": ""millimeter""}}], ""source"": {""performed_by"": ""Lezcano"", ""performed_date"": ""12/14/2021"", ""type"": ""performed_source""}, ""spec"": null, ""tags"": [], ""type"": ""measurement_run"", ""uids"": {""auto"": ""5f434743-6873-4b46-88a5-d39b1f65d8cb""}}"
4f1cd760-e1b5-46a4-a61f-32461d408a97,3,measurement_run,"{""conditions"": [], ""file_links"": [{""filename"": ""F2--20220623--00121"", ""type"": ""file_link"", ""url"": null}, {""filename"": ""BP--20220623--00121"", ""type"": ""file_link"", ""url"": null}], ""material"": {""id"": ""c7f838ce-3531-4b70-88ff-6fa22752972b"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""Spall"", ""notes"": """", ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""EstImpactVelocity"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""b28085f0-c069-4816-9dec-c0f54b47d5ea"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""nominal"": 830.0, ""type"": ""nominal_real"", ""units"": ""meter / second""}}], ""source"": {""performed_by"": ""Diamond"", ""performed_date"": ""06/23/2022"", ""type"": ""performed_source""}, ""spec"": {""id"": ""e4ed8c05-c866-463a-9cce-096187a409dc"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""tags"": [""NewEnergyMeasurement::No"", ""ExperimentDayCounter::00121"", ""recordId::1287"", ""modId::0"", ""ObjectType::LaserShockExperiment""], ""type"": ""measurement_run"", ""uids"": {""auto"": ""4f1cd760-e1b5-46a4-a61f-32461d408a97""}}"
220dd3fd-7af7-46aa-a201-37d6e4c034f6,3,measurement_run,"{""conditions"": [], ""file_links"": [{""filename"": ""F2--20221209--00009"", ""type"": ""file_link"", ""url"": null}, {""filename"": ""BP--20221209--00009"", ""type"": ""file_link"", ""url"": null}], ""material"": {""id"": ""fc04342e-5a5d-4472-86db-1da931c7196f"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""Flyer velocity analysis"", ""notes"": """", ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""FlyerTilt"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""a2a0c266-26a1-413f-b962-4850ab5a5153"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""category"": ""Minor"", ""type"": ""nominal_categorical""}}, {""file_links"": [], ""name"": ""FlyerCurvature"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""01d8209c-5f75-4c5a-84c6-04603aa83725"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""category"": ""Significant"", ""type"": ""nominal_categorical""}}, {""file_links"": [], ""name"": ""VideoQuality"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""3f3577c5-305b-46be-a063-b16a407a3204"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""category"": ""Good"", ""type"": ""nominal_categorical""}}], ""source"": {""performed_by"": ""Diamond"", ""performed_date"": ""12/09/2022"", ""type"": ""performed_source""}, ""spec"": {""id"": ""679b7888-fc01-468d-bf31-e5f725f65f45"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""tags"": [""NewEnergyMeasurement::Yes"", ""ExperimentDayCounter::00009"", ""recordId::1957"", ""modId::4"", ""ObjectType::LaserShockExperiment""], ""type"": ""measurement_run"", ""uids"": {""auto"": ""220dd3fd-7af7-46aa-a201-37d6e4c034f6""}}"
11bbfab0-8f0e-4c96-b975-0e1a7a2a7ee0,3,measurement_run,"{""conditions"": [], ""file_links"": [], ""material"": {""id"": ""6805b7af-7f15-45f4-934c-6a271f8fa338"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""EpoxyThickness2"", ""notes"": null, ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""EpoxyThickness2"", ""notes"": null, ""origin"": ""computed"", ""template"": {""id"": ""310cf3f9-856e-4faa-89aa-eede6863613d"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""nominal"": -1.0, ""type"": ""nominal_real"", ""units"": ""micrometer""}}], ""source"": null, ""spec"": null, ""tags"": [], ""type"": ""measurement_run"", ""uids"": {""auto"": ""11bbfab0-8f0e-4c96-b975-0e1a7a2a7ee0""}}"
ccad767e-89b9-4bb1-a81f-84e51502bf81,3,measurement_run,"{""conditions"": [], ""file_links"": [], ""material"": {""id"": ""376749b8-f915-4e71-9bf8-962f466d8580"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""SampleThickness"", ""notes"": null, ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""SampleThickness"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""ed85ad77-21c6-4f63-910b-505fe1780ed4"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""nominal"": 160.0, ""type"": ""nominal_real"", ""units"": ""micrometer""}}], ""source"": {""performed_by"": ""DiMarco"", ""performed_date"": ""03/15/2022"", ""type"": ""performed_source""}, ""spec"": null, ""tags"": [], ""type"": ""measurement_run"", ""uids"": {""auto"": ""ccad767e-89b9-4bb1-a81f-84e51502bf81""}}"
82699834-40fa-44cb-8843-3e5eaf0f620b,3,measurement_run,"{""conditions"": [], ""file_links"": [], ""material"": {""id"": ""d87cdf18-8910-49bb-ad0e-d2660a355bc0"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""SpacerInnerDiameter"", ""notes"": null, ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""SpacerInnerDiameter"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""ddc6deb1-7024-40c9-8aed-4f51c277157d"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""nominal"": 1.496, ""type"": ""nominal_real"", ""units"": ""millimeter""}}], ""source"": {""performed_by"": ""Lezcano"", ""performed_date"": ""09/23/2021"", ""type"": ""performed_source""}, ""spec"": null, ""tags"": [], ""type"": ""measurement_run"", ""uids"": {""auto"": ""82699834-40fa-44cb-8843-3e5eaf0f620b""}}"
ac565809-4571-465e-a557-70cb9780d59a,3,measurement_run,"{""conditions"": [], ""file_links"": [{""filename"": ""14_47_47"", ""type"": ""file_link"", ""url"": null}, {""filename"": ""C2--2022310--00013"", ""type"": ""file_link"", ""url"": null}, {""filename"": ""BP--2022310--00013"", ""type"": ""file_link"", ""url"": null}], ""material"": {""id"": ""73aeec69-8470-4797-9f1c-2ee90a5c462c"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""Flyer velocity analysis"", ""notes"": ""Beam Profile Saturated"", ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""FlyerTilt"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""a2a0c266-26a1-413f-b962-4850ab5a5153"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""category"": ""None"", ""type"": ""nominal_categorical""}}, {""file_links"": [], ""name"": ""FlyerCurvature"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""01d8209c-5f75-4c5a-84c6-04603aa83725"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""category"": ""Minor"", ""type"": ""nominal_categorical""}}, {""file_links"": [], ""name"": ""VideoQuality"", ""notes"": null, ""origin"": ""measured"", ""template"": {""id"": ""3f3577c5-305b-46be-a063-b16a407a3204"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""category"": ""Good"", ""type"": ""nominal_categorical""}}], ""source"": {""performed_by"": ""DiMarco"", ""performed_date"": ""03/10/2022"", ""type"": ""performed_source""}, ""spec"": {""id"": ""0eeaf26e-51f3-4177-a352-bd842ad08713"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""tags"": [""NewEnergyMeasurement::Yes"", ""ExperimentDayCounter::00013"", ""GrantFunding::Time_Lens_PDV"", ""recordId::946"", ""modId::6"", ""ObjectType::LaserShockExperiment""], ""type"": ""measurement_run"", ""uids"": {""auto"": ""ac565809-4571-465e-a557-70cb9780d59a""}}"
91b14861-35a4-4692-ac6f-220cd6395bc5,3,measurement_run,"{""conditions"": [], ""file_links"": [], ""material"": {""id"": ""ae8094b5-3d27-4a16-9a6e-9ada7d74fcde"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""name"": ""EpoxyThickness1"", ""notes"": null, ""parameters"": [], ""properties"": [{""file_links"": [], ""name"": ""EpoxyThickness1"", ""notes"": null, ""origin"": ""computed"", ""template"": {""id"": ""310cf3f9-856e-4faa-89aa-eede6863613d"", ""scope"": ""auto"", ""type"": ""link_by_uid""}, ""type"": ""property"", ""value"": {""nominal"": 5.0, ""type"": ""nominal_real"", ""units"": ""micrometer""}}], ""source"": null, ""spec"": null, ""tags"": [], ""type"": ""measurement_run"", ""uids"": {""auto"": ""91b14861-35a4-4692-ac6f-220cd6395bc5""}}"
